sample_id,taxa,count_per_L,biomass_per_L,measurement_method
58,Gymnodinium,0.0,,microscopy
60,Gymnodinium,0.0,,microscopy
63,Gymnodinium,0.0,,microscopy
65,Gymnodinium,0.0,,microscopy
69,Gymnodinium,0.0,,microscopy
70,Gymnodinium,0.0,,microscopy
73,Gymnodinium,0.0,,microscopy
75,Gymnodinium,0.0,,microscopy
78,Gymnodinium,0.0,,microscopy
80,Gymnodinium,0.0,,microscopy
84,Gymnodinium,0.0,,microscopy
85,Gymnodinium,0.0,,microscopy
87,Gymnodinium,0.0,,microscopy
90,Gymnodinium,0.0,,microscopy
93,Gymnodinium,0.0,,microscopy
95,Gymnodinium,0.0,,microscopy
97,Gymnodinium,0.0,,microscopy
100,Gymnodinium,0.0,,microscopy
102,Gymnodinium,0.0,,microscopy
105,Gymnodinium,0.0,,microscopy
108,Gymnodinium,0.0,,microscopy
110,Gymnodinium,0.0,,microscopy
112,Gymnodinium,0.0,,microscopy
6,Calyptrosphaera,0.0,,microscopy
9,Calyptrosphaera,0.0,,microscopy
11,Calyptrosphaera,0.0,,microscopy
15,Calyptrosphaera,0.0,,microscopy
16,Calyptrosphaera,0.0,,microscopy
20,Calyptrosphaera,0.0,,microscopy
21,Calyptrosphaera,0.0,,microscopy
23,Calyptrosphaera,0.0,,microscopy
26,Calyptrosphaera,0.0,,microscopy
29,Calyptrosphaera,0.0,,microscopy
31,Calyptrosphaera,0.0,,microscopy
33,Calyptrosphaera,0.0,,microscopy
36,Calyptrosphaera,0.0,,microscopy
39,Calyptrosphaera,0.0,,microscopy
41,Calyptrosphaera,0.0,,microscopy
44,Calyptrosphaera,0.0,,microscopy
46,Calyptrosphaera,0.0,,microscopy
49,Calyptrosphaera,0.0,,microscopy
51,Calyptrosphaera,0.0,,microscopy
55,Calyptrosphaera,0.0,,microscopy
58,Calyptrosphaera,0.0,,microscopy
60,Calyptrosphaera,0.0,,microscopy
63,Calyptrosphaera,0.0,,microscopy
65,Calyptrosphaera,0.0,,microscopy
69,Calyptrosphaera,0.0,,microscopy
70,Calyptrosphaera,0.0,,microscopy
73,Calyptrosphaera,0.0,,microscopy
75,Calyptrosphaera,0.0,,microscopy
78,Calyptrosphaera,0.0,,microscopy
80,Calyptrosphaera,0.0,,microscopy
84,Calyptrosphaera,0.0,,microscopy
85,Calyptrosphaera,0.0,,microscopy
87,Calyptrosphaera,0.0,,microscopy
90,Calyptrosphaera,0.0,,microscopy
93,Calyptrosphaera,0.0,,microscopy
95,Calyptrosphaera,0.0,,microscopy
97,Calyptrosphaera,0.0,,microscopy
100,Calyptrosphaera,0.0,,microscopy
102,Calyptrosphaera,0.0,,microscopy
105,Calyptrosphaera,0.0,,microscopy
108,Calyptrosphaera,0.0,,microscopy
110,Calyptrosphaera,0.0,,microscopy
112,Calyptrosphaera,0.0,,microscopy
6,Trichodesmium,0.0,,microscopy
9,Trichodesmium,0.0,,microscopy
11,Trichodesmium,0.0,,microscopy
15,Trichodesmium,0.0,,microscopy
16,Trichodesmium,0.0,,microscopy
20,Trichodesmium,0.0,,microscopy
21,Trichodesmium,0.0,,microscopy
23,Trichodesmium,0.0,,microscopy
26,Trichodesmium,0.0,,microscopy
29,Trichodesmium,0.0,,microscopy
31,Trichodesmium,0.0,,microscopy
33,Trichodesmium,4000.0,,microscopy
36,Trichodesmium,0.0,,microscopy
39,Trichodesmium,8000.0,,microscopy
41,Trichodesmium,256000.0,,microscopy
44,Trichodesmium,6000.0,,microscopy
46,Trichodesmium,10000.0,,microscopy
49,Trichodesmium,0.0,,microscopy
51,Trichodesmium,14000.0,,microscopy
55,Trichodesmium,0.0,,microscopy
58,Trichodesmium,0.0,,microscopy
60,Trichodesmium,0.0,,microscopy
63,Trichodesmium,0.0,,microscopy
65,Trichodesmium,0.0,,microscopy
69,Trichodesmium,0.0,,microscopy
70,Trichodesmium,0.0,,microscopy
73,Trichodesmium,0.0,,microscopy
75,Trichodesmium,0.0,,microscopy
78,Trichodesmium,0.0,,microscopy
80,Trichodesmium,0.0,,microscopy
84,Trichodesmium,0.0,,microscopy
85,Trichodesmium,0.0,,microscopy
87,Trichodesmium,0.0,,microscopy
90,Trichodesmium,0.0,,microscopy
93,Trichodesmium,0.0,,microscopy
95,Trichodesmium,0.0,,microscopy
97,Trichodesmium,0.0,,microscopy
100,Trichodesmium,0.0,,microscopy
102,Trichodesmium,0.0,,microscopy
105,Trichodesmium,0.0,,microscopy
108,Trichodesmium,0.0,,microscopy
110,Trichodesmium,0.0,,microscopy
112,Trichodesmium,0.0,,microscopy
6,Thalassiosira,0.0,,microscopy
9,Thalassiosira,0.0,,microscopy
11,Thalassiosira,0.0,,microscopy
15,Thalassiosira,0.0,,microscopy
16,Thalassiosira,0.0,,microscopy
20,Thalassiosira,0.0,,microscopy
21,Thalassiosira,0.0,,microscopy
23,Thalassiosira,0.0,,microscopy
26,Thalassiosira,0.0,,microscopy
29,Thalassiosira,0.0,,microscopy
31,Thalassiosira,0.0,,microscopy
33,Thalassiosira,0.0,,microscopy
36,Thalassiosira,0.0,,microscopy
39,Thalassiosira,0.0,,microscopy
41,Thalassiosira,0.0,,microscopy
44,Thalassiosira,0.0,,microscopy
46,Thalassiosira,0.0,,microscopy
49,Thalassiosira,0.0,,microscopy
51,Thalassiosira,0.0,,microscopy
55,Thalassiosira,0.0,,microscopy
58,Thalassiosira,0.0,,microscopy
60,Thalassiosira,0.0,,microscopy
63,Thalassiosira,0.0,,microscopy
65,Thalassiosira,0.0,,microscopy
69,Thalassiosira,0.0,,microscopy
70,Thalassiosira,0.0,,microscopy
73,Thalassiosira,0.0,,microscopy
75,Thalassiosira,0.0,,microscopy
78,Thalassiosira,0.0,,microscopy
80,Thalassiosira,0.0,,microscopy
84,Thalassiosira,0.0,,microscopy
85,Thalassiosira,0.0,,microscopy
87,Thalassiosira,0.0,,microscopy
90,Thalassiosira,0.0,,microscopy
93,Thalassiosira,0.0,,microscopy
95,Thalassiosira,0.0,,microscopy
97,Thalassiosira,0.0,,microscopy
100,Thalassiosira,0.0,,microscopy
102,Thalassiosira,0.0,,microscopy
105,Thalassiosira,0.0,,microscopy
108,Thalassiosira,0.0,,microscopy
110,Thalassiosira,0.0,,microscopy
112,Thalassiosira,0.0,,microscopy
6,Nitzschia,0.0,,microscopy
9,Nitzschia,0.0,,microscopy
11,Nitzschia,0.0,,microscopy
15,Nitzschia,0.0,,microscopy
16,Nitzschia,0.0,,microscopy
20,Nitzschia,0.0,,microscopy
21,Nitzschia,0.0,,microscopy
23,Nitzschia,0.0,,microscopy
26,Nitzschia,0.0,,microscopy
29,Nitzschia,0.0,,microscopy
31,Nitzschia,0.0,,microscopy
33,Nitzschia,0.0,,microscopy
36,Nitzschia,0.0,,microscopy
39,Nitzschia,0.0,,microscopy
41,Nitzschia,0.0,,microscopy
44,Nitzschia,0.0,,microscopy
46,Nitzschia,0.0,,microscopy
49,Nitzschia,0.0,,microscopy
51,Nitzschia,0.0,,microscopy
55,Nitzschia,0.0,,microscopy
58,Nitzschia,0.0,,microscopy
60,Nitzschia,0.0,,microscopy
63,Nitzschia,0.0,,microscopy
65,Nitzschia,0.0,,microscopy
69,Nitzschia,0.0,,microscopy
70,Nitzschia,0.0,,microscopy
73,Nitzschia,0.0,,microscopy
75,Nitzschia,0.0,,microscopy
78,Nitzschia,0.0,,microscopy
80,Nitzschia,0.0,,microscopy
84,Nitzschia,0.0,,microscopy
85,Nitzschia,0.0,,microscopy
87,Nitzschia,0.0,,microscopy
90,Nitzschia,0.0,,microscopy
93,Nitzschia,0.0,,microscopy
95,Nitzschia,0.0,,microscopy
97,Nitzschia,0.0,,microscopy
100,Nitzschia,0.0,,microscopy
102,Nitzschia,0.0,,microscopy
105,Nitzschia,0.0,,microscopy
108,Nitzschia,0.0,,microscopy
110,Nitzschia,0.0,,microscopy
112,Nitzschia,0.0,,microscopy
6,Chaetoceros atlanticum,0.0,,microscopy
9,Chaetoceros atlanticum,0.0,,microscopy
11,Chaetoceros atlanticum,0.0,,microscopy
15,Chaetoceros atlanticum,0.0,,microscopy
16,Chaetoceros atlanticum,0.0,,microscopy
20,Chaetoceros atlanticum,0.0,,microscopy
21,Chaetoceros atlanticum,0.0,,microscopy
23,Chaetoceros atlanticum,0.0,,microscopy
26,Chaetoceros atlanticum,0.0,,microscopy
29,Chaetoceros atlanticum,0.0,,microscopy
31,Chaetoceros atlanticum,0.0,,microscopy
33,Chaetoceros atlanticum,0.0,,microscopy
36,Chaetoceros atlanticum,0.0,,microscopy
39,Chaetoceros atlanticum,0.0,,microscopy
41,Chaetoceros atlanticum,0.0,,microscopy
44,Chaetoceros atlanticum,0.0,,microscopy
46,Chaetoceros atlanticum,0.0,,microscopy
49,Chaetoceros atlanticum,0.0,,microscopy
51,Chaetoceros atlanticum,0.0,,microscopy
55,Chaetoceros atlanticum,0.0,,microscopy
58,Chaetoceros atlanticum,0.0,,microscopy
60,Chaetoceros atlanticum,0.0,,microscopy
63,Chaetoceros atlanticum,0.0,,microscopy
65,Chaetoceros atlanticum,0.0,,microscopy
69,Chaetoceros atlanticum,0.0,,microscopy
70,Chaetoceros atlanticum,0.0,,microscopy
73,Chaetoceros atlanticum,0.0,,microscopy
75,Chaetoceros atlanticum,0.0,,microscopy
78,Chaetoceros atlanticum,0.0,,microscopy
80,Chaetoceros atlanticum,0.0,,microscopy
84,Chaetoceros atlanticum,0.0,,microscopy
85,Chaetoceros atlanticum,0.0,,microscopy
87,Chaetoceros atlanticum,0.0,,microscopy
90,Chaetoceros atlanticum,0.0,,microscopy
93,Chaetoceros atlanticum,0.0,,microscopy
95,Chaetoceros atlanticum,0.0,,microscopy
97,Chaetoceros atlanticum,0.0,,microscopy
100,Chaetoceros atlanticum,0.0,,microscopy
102,Chaetoceros atlanticum,0.0,,microscopy
105,Chaetoceros atlanticum,0.0,,microscopy
108,Chaetoceros atlanticum,0.0,,microscopy
110,Chaetoceros atlanticum,0.0,,microscopy
112,Chaetoceros atlanticum,0.0,,microscopy
6,Chaetoceros vixvisibilis,0.0,,microscopy
9,Chaetoceros vixvisibilis,0.0,,microscopy
11,Chaetoceros vixvisibilis,0.0,,microscopy
15,Chaetoceros vixvisibilis,0.0,,microscopy
16,Chaetoceros vixvisibilis,0.0,,microscopy
20,Chaetoceros vixvisibilis,0.0,,microscopy
21,Chaetoceros vixvisibilis,0.0,,microscopy
23,Chaetoceros vixvisibilis,0.0,,microscopy
26,Chaetoceros vixvisibilis,0.0,,microscopy
29,Chaetoceros vixvisibilis,0.0,,microscopy
31,Chaetoceros vixvisibilis,0.0,,microscopy
33,Chaetoceros vixvisibilis,0.0,,microscopy
36,Chaetoceros vixvisibilis,0.0,,microscopy
39,Chaetoceros vixvisibilis,0.0,,microscopy
41,Chaetoceros vixvisibilis,0.0,,microscopy
44,Chaetoceros vixvisibilis,0.0,,microscopy
46,Chaetoceros vixvisibilis,0.0,,microscopy
49,Chaetoceros vixvisibilis,0.0,,microscopy
51,Chaetoceros vixvisibilis,0.0,,microscopy
55,Chaetoceros vixvisibilis,0.0,,microscopy
58,Chaetoceros vixvisibilis,0.0,,microscopy
60,Chaetoceros vixvisibilis,0.0,,microscopy
63,Chaetoceros vixvisibilis,0.0,,microscopy
65,Chaetoceros vixvisibilis,0.0,,microscopy
69,Chaetoceros vixvisibilis,0.0,,microscopy
70,Chaetoceros vixvisibilis,0.0,,microscopy
73,Chaetoceros vixvisibilis,0.0,,microscopy
75,Chaetoceros vixvisibilis,0.0,,microscopy
78,Chaetoceros vixvisibilis,0.0,,microscopy
80,Chaetoceros vixvisibilis,0.0,,microscopy
84,Chaetoceros vixvisibilis,0.0,,microscopy
85,Chaetoceros vixvisibilis,0.0,,microscopy
87,Chaetoceros vixvisibilis,0.0,,microscopy
90,Chaetoceros vixvisibilis,0.0,,microscopy
93,Chaetoceros vixvisibilis,0.0,,microscopy
95,Chaetoceros vixvisibilis,0.0,,microscopy
97,Chaetoceros vixvisibilis,1000.0,,microscopy
100,Chaetoceros vixvisibilis,0.0,,microscopy
102,Chaetoceros vixvisibilis,0.0,,microscopy
105,Chaetoceros vixvisibilis,0.0,,microscopy
108,Chaetoceros vixvisibilis,0.0,,microscopy
110,Chaetoceros vixvisibilis,0.0,,microscopy
112,Chaetoceros vixvisibilis,0.0,,microscopy
6,Dinophyceae,0.0,,microscopy
9,Dinophyceae,0.0,,microscopy
11,Dinophyceae,0.0,,microscopy
15,Dinophyceae,0.0,,microscopy
16,Dinophyceae,0.0,,microscopy
20,Dinophyceae,0.0,,microscopy
21,Dinophyceae,0.0,,microscopy
23,Dinophyceae,0.0,,microscopy
26,Dinophyceae,0.0,,microscopy
29,Dinophyceae,0.0,,microscopy
31,Dinophyceae,0.0,,microscopy
33,Dinophyceae,0.0,,microscopy
36,Dinophyceae,0.0,,microscopy
39,Dinophyceae,0.0,,microscopy
41,Dinophyceae,0.0,,microscopy
44,Dinophyceae,0.0,,microscopy
46,Dinophyceae,0.0,,microscopy
49,Dinophyceae,0.0,,microscopy
51,Dinophyceae,0.0,,microscopy
55,Dinophyceae,0.0,,microscopy
58,Dinophyceae,0.0,,microscopy
60,Dinophyceae,0.0,,microscopy
63,Dinophyceae,0.0,,microscopy
65,Dinophyceae,0.0,,microscopy
69,Dinophyceae,0.0,,microscopy
70,Dinophyceae,0.0,,microscopy
73,Dinophyceae,0.0,,microscopy
75,Dinophyceae,0.0,,microscopy
78,Dinophyceae,0.0,,microscopy
80,Dinophyceae,0.0,,microscopy
84,Dinophyceae,0.0,,microscopy
85,Dinophyceae,0.0,,microscopy
87,Dinophyceae,0.0,,microscopy
90,Dinophyceae,0.0,,microscopy
93,Dinophyceae,0.0,,microscopy
95,Dinophyceae,0.0,,microscopy
97,Dinophyceae,0.0,,microscopy
100,Dinophyceae,0.0,,microscopy
102,Dinophyceae,0.0,,microscopy
105,Dinophyceae,0.0,,microscopy
108,Dinophyceae,0.0,,microscopy
110,Dinophyceae,0.0,,microscopy
112,Dinophyceae,0.0,,microscopy
6,Prorocentrum,0.0,,microscopy
9,Prorocentrum,0.0,,microscopy
11,Prorocentrum,0.0,,microscopy
15,Prorocentrum,0.0,,microscopy
16,Prorocentrum,0.0,,microscopy
20,Prorocentrum,0.0,,microscopy
21,Prorocentrum,0.0,,microscopy
23,Prorocentrum,0.0,,microscopy
26,Prorocentrum,0.0,,microscopy
29,Prorocentrum,0.0,,microscopy
31,Prorocentrum,0.0,,microscopy
33,Prorocentrum,0.0,,microscopy
36,Prorocentrum,0.0,,microscopy
39,Prorocentrum,0.0,,microscopy
41,Prorocentrum,0.0,,microscopy
44,Prorocentrum,0.0,,microscopy
46,Prorocentrum,0.0,,microscopy
49,Prorocentrum,0.0,,microscopy
51,Prorocentrum,0.0,,microscopy
55,Prorocentrum,0.0,,microscopy
58,Prorocentrum,0.0,,microscopy
60,Prorocentrum,0.0,,microscopy
63,Prorocentrum,0.0,,microscopy
65,Prorocentrum,0.0,,microscopy
69,Prorocentrum,0.0,,microscopy
70,Prorocentrum,0.0,,microscopy
73,Prorocentrum,0.0,,microscopy
75,Prorocentrum,0.0,,microscopy
78,Prorocentrum,0.0,,microscopy
80,Prorocentrum,0.0,,microscopy
84,Prorocentrum,0.0,,microscopy
85,Prorocentrum,0.0,,microscopy
87,Prorocentrum,0.0,,microscopy
90,Prorocentrum,0.0,,microscopy
93,Prorocentrum,0.0,,microscopy
95,Prorocentrum,0.0,,microscopy
97,Prorocentrum,0.0,,microscopy
100,Prorocentrum,2000.0,,microscopy
102,Prorocentrum,0.0,,microscopy
105,Prorocentrum,1000.0,,microscopy
108,Prorocentrum,0.0,,microscopy
110,Prorocentrum,0.0,,microscopy
112,Prorocentrum,0.0,,microscopy
6,Prymnesiophyceae,0.0,,microscopy
9,Prymnesiophyceae,0.0,,microscopy
11,Prymnesiophyceae,0.0,,microscopy
15,Prymnesiophyceae,0.0,,microscopy
16,Prymnesiophyceae,0.0,,microscopy
20,Prymnesiophyceae,0.0,,microscopy
21,Prymnesiophyceae,0.0,,microscopy
23,Prymnesiophyceae,0.0,,microscopy
26,Prymnesiophyceae,0.0,,microscopy
29,Prymnesiophyceae,0.0,,microscopy
31,Prymnesiophyceae,0.0,,microscopy
33,Prymnesiophyceae,0.0,,microscopy
36,Prymnesiophyceae,0.0,,microscopy
39,Prymnesiophyceae,0.0,,microscopy
41,Prymnesiophyceae,0.0,,microscopy
44,Prymnesiophyceae,0.0,,microscopy
46,Prymnesiophyceae,0.0,,microscopy
49,Prymnesiophyceae,0.0,,microscopy
51,Prymnesiophyceae,0.0,,microscopy
55,Prymnesiophyceae,0.0,,microscopy
58,Prymnesiophyceae,0.0,,microscopy
60,Prymnesiophyceae,0.0,,microscopy
63,Prymnesiophyceae,0.0,,microscopy
65,Prymnesiophyceae,0.0,,microscopy
69,Prymnesiophyceae,0.0,,microscopy
70,Prymnesiophyceae,0.0,,microscopy
73,Prymnesiophyceae,0.0,,microscopy
75,Prymnesiophyceae,0.0,,microscopy
78,Prymnesiophyceae,0.0,,microscopy
80,Prymnesiophyceae,0.0,,microscopy
84,Prymnesiophyceae,0.0,,microscopy
85,Prymnesiophyceae,0.0,,microscopy
87,Prymnesiophyceae,0.0,,microscopy
90,Prymnesiophyceae,0.0,,microscopy
93,Prymnesiophyceae,0.0,,microscopy
95,Prymnesiophyceae,0.0,,microscopy
97,Prymnesiophyceae,0.0,,microscopy
100,Prymnesiophyceae,0.0,,microscopy
102,Prymnesiophyceae,0.0,,microscopy
105,Prymnesiophyceae,0.0,,microscopy
108,Prymnesiophyceae,0.0,,microscopy
110,Prymnesiophyceae,0.0,,microscopy
112,Prymnesiophyceae,0.0,,microscopy
6,Lissodinium,0.0,,microscopy
9,Lissodinium,0.0,,microscopy
11,Lissodinium,0.0,,microscopy
15,Lissodinium,0.0,,microscopy
16,Lissodinium,0.0,,microscopy
20,Lissodinium,0.0,,microscopy
21,Lissodinium,0.0,,microscopy
23,Lissodinium,0.0,,microscopy
26,Lissodinium,0.0,,microscopy
29,Lissodinium,0.0,,microscopy
31,Lissodinium,0.0,,microscopy
33,Lissodinium,0.0,,microscopy
36,Lissodinium,0.0,,microscopy
39,Lissodinium,0.0,,microscopy
41,Lissodinium,0.0,,microscopy
44,Lissodinium,0.0,,microscopy
46,Lissodinium,0.0,,microscopy
49,Lissodinium,0.0,,microscopy
51,Lissodinium,0.0,,microscopy
55,Lissodinium,0.0,,microscopy
58,Lissodinium,0.0,,microscopy
60,Lissodinium,0.0,,microscopy
63,Lissodinium,0.0,,microscopy
65,Lissodinium,0.0,,microscopy
69,Lissodinium,0.0,,microscopy
70,Lissodinium,0.0,,microscopy
73,Lissodinium,0.0,,microscopy
75,Lissodinium,0.0,,microscopy
78,Lissodinium,0.0,,microscopy
80,Lissodinium,0.0,,microscopy
84,Lissodinium,0.0,,microscopy
85,Lissodinium,0.0,,microscopy
87,Lissodinium,0.0,,microscopy
90,Lissodinium,0.0,,microscopy
93,Lissodinium,0.0,,microscopy
95,Lissodinium,0.0,,microscopy
97,Lissodinium,0.0,,microscopy
100,Lissodinium,0.0,,microscopy
102,Lissodinium,0.0,,microscopy
105,Lissodinium,0.0,,microscopy
108,Lissodinium,0.0,,microscopy
110,Lissodinium,0.0,,microscopy
112,Lissodinium,0.0,,microscopy
6,Nitzschia,0.0,,microscopy
9,Nitzschia,0.0,,microscopy
11,Nitzschia,0.0,,microscopy
15,Nitzschia,0.0,,microscopy
16,Nitzschia,0.0,,microscopy
20,Nitzschia,0.0,,microscopy
21,Nitzschia,0.0,,microscopy
23,Nitzschia,0.0,,microscopy
26,Nitzschia,0.0,,microscopy
29,Nitzschia,0.0,,microscopy
31,Nitzschia,0.0,,microscopy
33,Nitzschia,0.0,,microscopy
36,Nitzschia,0.0,,microscopy
39,Nitzschia,0.0,,microscopy
41,Nitzschia,0.0,,microscopy
44,Nitzschia,0.0,,microscopy
46,Nitzschia,0.0,,microscopy
49,Nitzschia,0.0,,microscopy
51,Nitzschia,0.0,,microscopy
55,Nitzschia,0.0,,microscopy
58,Nitzschia,0.0,,microscopy
60,Nitzschia,0.0,,microscopy
63,Nitzschia,0.0,,microscopy
65,Nitzschia,0.0,,microscopy
69,Nitzschia,0.0,,microscopy
70,Nitzschia,0.0,,microscopy
73,Nitzschia,0.0,,microscopy
75,Nitzschia,0.0,,microscopy
78,Nitzschia,0.0,,microscopy
80,Nitzschia,0.0,,microscopy
84,Nitzschia,0.0,,microscopy
85,Nitzschia,0.0,,microscopy
87,Nitzschia,0.0,,microscopy
90,Nitzschia,0.0,,microscopy
93,Nitzschia,0.0,,microscopy
95,Nitzschia,0.0,,microscopy
97,Nitzschia,0.0,,microscopy
100,Nitzschia,3000.0,,microscopy
102,Nitzschia,1000.0,,microscopy
105,Nitzschia,0.0,,microscopy
108,Nitzschia,0.0,,microscopy
110,Nitzschia,1000.0,,microscopy
112,Nitzschia,6000.0,,microscopy
6,Nitzschia oceanica,0.0,,microscopy
9,Nitzschia oceanica,0.0,,microscopy
11,Nitzschia oceanica,0.0,,microscopy
15,Nitzschia oceanica,0.0,,microscopy
16,Nitzschia oceanica,0.0,,microscopy
20,Nitzschia oceanica,0.0,,microscopy
21,Nitzschia oceanica,0.0,,microscopy
23,Nitzschia oceanica,0.0,,microscopy
26,Nitzschia oceanica,0.0,,microscopy
29,Nitzschia oceanica,0.0,,microscopy
31,Nitzschia oceanica,0.0,,microscopy
33,Nitzschia oceanica,0.0,,microscopy
36,Nitzschia oceanica,0.0,,microscopy
39,Nitzschia oceanica,0.0,,microscopy
41,Nitzschia oceanica,0.0,,microscopy
44,Nitzschia oceanica,0.0,,microscopy
46,Nitzschia oceanica,0.0,,microscopy
49,Nitzschia oceanica,0.0,,microscopy
51,Nitzschia oceanica,0.0,,microscopy
55,Nitzschia oceanica,0.0,,microscopy
58,Nitzschia oceanica,0.0,,microscopy
60,Nitzschia oceanica,0.0,,microscopy
63,Nitzschia oceanica,0.0,,microscopy
65,Nitzschia oceanica,0.0,,microscopy
69,Nitzschia oceanica,0.0,,microscopy
70,Nitzschia oceanica,0.0,,microscopy
73,Nitzschia oceanica,0.0,,microscopy
75,Nitzschia oceanica,0.0,,microscopy
78,Nitzschia oceanica,0.0,,microscopy
80,Nitzschia oceanica,0.0,,microscopy
84,Nitzschia oceanica,0.0,,microscopy
85,Nitzschia oceanica,0.0,,microscopy
87,Nitzschia oceanica,0.0,,microscopy
90,Nitzschia oceanica,0.0,,microscopy
93,Nitzschia oceanica,0.0,,microscopy
95,Nitzschia oceanica,0.0,,microscopy
97,Nitzschia oceanica,0.0,,microscopy
100,Nitzschia oceanica,0.0,,microscopy
102,Nitzschia oceanica,0.0,,microscopy
105,Nitzschia oceanica,0.0,,microscopy
108,Nitzschia oceanica,0.0,,microscopy
110,Nitzschia oceanica,0.0,,microscopy
112,Nitzschia oceanica,0.0,,microscopy
6,Prorocentrum vaginulum,0.0,,microscopy
9,Prorocentrum vaginulum,0.0,,microscopy
11,Prorocentrum vaginulum,0.0,,microscopy
15,Prorocentrum vaginulum,0.0,,microscopy
16,Prorocentrum vaginulum,0.0,,microscopy
20,Prorocentrum vaginulum,0.0,,microscopy
21,Prorocentrum vaginulum,0.0,,microscopy
23,Prorocentrum vaginulum,0.0,,microscopy
26,Prorocentrum vaginulum,0.0,,microscopy
29,Prorocentrum vaginulum,0.0,,microscopy
31,Prorocentrum vaginulum,0.0,,microscopy
33,Prorocentrum vaginulum,0.0,,microscopy
36,Prorocentrum vaginulum,0.0,,microscopy
39,Prorocentrum vaginulum,0.0,,microscopy
41,Prorocentrum vaginulum,0.0,,microscopy
44,Prorocentrum vaginulum,0.0,,microscopy
46,Prorocentrum vaginulum,0.0,,microscopy
49,Prorocentrum vaginulum,0.0,,microscopy
51,Prorocentrum vaginulum,0.0,,microscopy
55,Prorocentrum vaginulum,0.0,,microscopy
58,Prorocentrum vaginulum,0.0,,microscopy
60,Prorocentrum vaginulum,0.0,,microscopy
63,Prorocentrum vaginulum,0.0,,microscopy
65,Prorocentrum vaginulum,0.0,,microscopy
69,Prorocentrum vaginulum,0.0,,microscopy
70,Prorocentrum vaginulum,0.0,,microscopy
73,Prorocentrum vaginulum,0.0,,microscopy
75,Prorocentrum vaginulum,0.0,,microscopy
78,Prorocentrum vaginulum,0.0,,microscopy
80,Prorocentrum vaginulum,0.0,,microscopy
84,Prorocentrum vaginulum,0.0,,microscopy
85,Prorocentrum vaginulum,0.0,,microscopy
87,Prorocentrum vaginulum,0.0,,microscopy
90,Prorocentrum vaginulum,0.0,,microscopy
93,Prorocentrum vaginulum,0.0,,microscopy
95,Prorocentrum vaginulum,0.0,,microscopy
97,Prorocentrum vaginulum,0.0,,microscopy
100,Prorocentrum vaginulum,0.0,,microscopy
102,Prorocentrum vaginulum,0.0,,microscopy
105,Prorocentrum vaginulum,0.0,,microscopy
108,Prorocentrum vaginulum,0.0,,microscopy
110,Prorocentrum vaginulum,0.0,,microscopy
112,Prorocentrum vaginulum,0.0,,microscopy
6,Ceratium carriense,0.0,,microscopy
9,Ceratium carriense,0.0,,microscopy
11,Ceratium carriense,0.0,,microscopy
15,Ceratium carriense,0.0,,microscopy
16,Ceratium carriense,0.0,,microscopy
20,Ceratium carriense,0.0,,microscopy
21,Ceratium carriense,0.0,,microscopy
23,Ceratium carriense,0.0,,microscopy
26,Ceratium carriense,0.0,,microscopy
29,Ceratium carriense,0.0,,microscopy
31,Ceratium carriense,0.0,,microscopy
33,Ceratium carriense,0.0,,microscopy
36,Ceratium carriense,0.0,,microscopy
39,Ceratium carriense,0.0,,microscopy
41,Ceratium carriense,0.0,,microscopy
44,Ceratium carriense,0.0,,microscopy
46,Ceratium carriense,0.0,,microscopy
49,Ceratium carriense,0.0,,microscopy
51,Ceratium carriense,0.0,,microscopy
55,Ceratium carriense,0.0,,microscopy
58,Ceratium carriense,0.0,,microscopy
60,Ceratium carriense,0.0,,microscopy
63,Ceratium carriense,0.0,,microscopy
65,Ceratium carriense,0.0,,microscopy
69,Ceratium carriense,0.0,,microscopy
70,Ceratium carriense,0.0,,microscopy
73,Ceratium carriense,0.0,,microscopy
75,Ceratium carriense,0.0,,microscopy
78,Ceratium carriense,0.0,,microscopy
