cruise,latitude,longitude,date_time,depth,hplc_alpha_beta_car,ABCRSDP1[ng/l],hplc_allo,ALLOSDP1[ng/l],ANTHHPP1[ng/l],ANTHSDP1[ng/l],ASTAXHP1[ng/l],ASTAXHSD[ng/l],BBCAHPP1[ng/l],BBCASDP1[ng/l],BECAHPP1[ng/l],BECASDP1[ng/l],hplc_but_fuco,BUTASDP1[ng/l],hplc_chl_c12,C1C2SDP1[ng/l],hplc_chl_c2_mgdg_14,C2MEHPCU[ng/l],hplc_chl_c2_mgdg_18,C2MEHUCU[ng/l],C2MEHUE1[ng/l],CANXHPP1[ng/l],CBDVHPP1[ng/l],CBDVSDP1[ng/l],hplc_tot_chl_b,CHLBSDP1[ng/l],CHLC1HP1[ng/l],CHLC1HSD[ng/l],hplc_tot_chl_c,CHLCSDP1[ng/l],CIDAHPP1[ng/l],CIDASDP1[ng/l],CIDBHPP1[ng/l],CIDBSDP1[ng/l],CLAAHPP1[ng/l],CLAASDP1[ng/l],CLAEHPP1[ng/l],CLAESDP1[ng/l],CLC2HPP1[ng/l],CLC2SDP1[ng/l],hplc_chl_c3,CLC3SDP1[ng/l],chl_a_fluor,CPHLHPP1[mg/m^3],hplc_diadino,DIADSDP1[ng/l],hplc_diato,DIATSDP1[ng/l],DINXHPP1[ng/l],DINXSDP1[ng/l],hplc_dv_chl_a,DVCASDP1[ng/l],hplc_dv_chl_b,DVCBSDP1[ng/l],FUCSHPP1[ng/l],hplc_fuco,FUCXSDP1[ng/l],hplc_gyro,GDIESDP1[ng/l],hplc_hex_fuco,HEXOSDP1[ng/l],HEXSHPP1[ng/l],K4HXHPP1[ng/l],hplc_lut,LUTNSDP1[ng/l],M320HPP1[ng/l],M335HPP1[ng/l],MAASHPP1[ng/l],MASTHPP1[ng/l],MDCAHPP1[ng/l],MDVPHPP1[ng/l],MDVPSDP1[ng/l],MEPAHPP1[ng/l],MM2GHPP1[ng/l],MMMSHPP1[ng/l],MMMTHPP1[ng/l],MMSEHPP1[ng/l],MMYGHPP1[ng/l],MMYTHPP1[ng/l],MPALHPP1[ng/l],MPASHPP1[ng/l],MPNEHPP1[ng/l],MPOLHPP1[ng/l],MPORHPP1[ng/l],MPSSHPP1[ng/l],MSHIHPP1[ng/l],MSMEHPP1[ng/l],MUSUHPP1[ng/l],hplc_mv_chl_a,MVACSDP1[ng/l],hplc_mv_chl_c3,MZPAHPP1[ng/l],hplc_neo,QV:BODC.92,NEOXSDP1[ng/l],hplc_phide_a,QV:BODC.94,PBAXSDP1[ng/l],hplc_phide_b,PBZZHPP1[ng/l],hplc_perid,QV:BODC.98,PERISDP1[ng/l],PRFUHPP1[ng/l],hplc_pras,QV:BODC.101,PRSXSDP1[ng/l],hplc_phytin_a,QV:BODC.103,PTAXSDP1[ng/l],hplc_phytin_b,PTBXSDP1[ng/l],PTZZHPP1[ng/l],hplc_pyrophaeo_a,SDCLHPP1[mg/m^3],hplc_viola,QV:BODC.110,VILXSDP1[ng/l],VINEHPP1[ng/l],QV:BODC.112,VINESDP1[ng/l],ZELUHPP1[ng/l],ZELUSDP1[ng/l],hplc_zea,QV:BODC.116,ZEOXSDP1[ng/l],BODC_stn_y,Orig_stn_y,ODV_type_y,Gear_y,W_depth[metres]_y,Site_y,Bot_press[db]_y,BODC_bot_y,Bot_Flag_y,Rosette_Pos_y,Firing_Seq_y,Bot_Ref_y,ALKYPOTK[umol/kg],QV:BODC_y,ALSDPOTK[umol/kg],QV:BODC.1,CCA17035[umol/l],QV:BODC.2_y,CINGFA04[umol/l],QV:BODC.3,poc,QV:BODC.4_y,CORGCOF1[umol/l],QV:BODC.5,CORGUVD2[umol/l],QV:BODC.6_y,DFEFICHL[nmol/l],QV:BODC.7,DFEFICSD[nmol/l],QV:BODC.8_y,DOKGWITX[umol/kg],QV:BODC.9,DOXYSC01[umol/l],QV:BODC.10_y,DOXYSU01[umol/l],QV:BODC.11,DOXYSU02[umol/l],QV:BODC.12_y,DOXYWITX[umol/l],QV:BODC.13,DWIRPP01[W/m^2],QV:BODC.14_y,FESDCLDX[nmol/l],QV:BODC.15,FEXXCLDX[nmol/l],QV:BODC.16,IRRDPP01[uE/m^2/s],QV:BODC.17_y,IRRDSD01[uE/m^2/s],QV:BODC.18_y,IRRDUV01[uE/m^2/s],QV:BODC.19,IRRUPP01[uE/m^2/s],QV:BODC.20,IRRUUV01[uE/m^2/s],QV:BODC.21,IRRUUVSD[uE/m^2/s],QV:BODC.22_y,MDMAP010[umol/l],QV:BODC.23,tot_alkalinity,QV:BODC.24_y,MDMASD14[umol/kg],QV:BODC.25,NTKGAATX[umol/kg],QV:BODC.26_y,NTRAMW04[umol/kg],QV:BODC.27,NTRIAAD5[umol/l],QV:BODC.28,NTRIAADZ[umol/l],QV:BODC.29,nitrite,QV:BODC.30_y,NTRIASD5[umol/l],QV:BODC.31,NTRIKGTX[umol/kg],QV:BODC.32,NTRILWTX[umol/l],QV:BODC.33,NTRZAAD1[umol/l],QV:BODC.34,NTRZAAD5[umol/l],QV:BODC.35,NTRZAADZ[umol/l],QV:BODC.36,nitrate_nitrite,QV:BODC.37,NTRZASD5[umol/l],QV:BODC.38_y,NTRZLWTX[umol/l],QV:BODC.39,NTSDAATX[umol/l],QV:BODC.40_y,OXSDSU01[umol/l],QV:BODC.41,OXSDSU02[umol/l],QV:BODC.42_y,PHKGAATX[umol/kg],QV:BODC.43_y,PHOSAAD1[umol/l],QV:BODC.44_y,PHOSAAD5[umol/l],QV:BODC.45,PHOSAADZ[umol/l],QV:BODC.46_y,phosphate,QV:BODC.47,PHOSASD5[umol/l],QV:BODC.48,PHOSLWTX[umol/l],QV:BODC.49,PSALBSTX[Dmnless],QV:BODC.50_y,PSALCC01[Dmnless],QV:BODC.51,PSALCC02[Dmnless],QV:BODC.52_y,PSALCU01[Dmnless],QV:BODC.53,PSALCU02[Dmnless],QV:BODC.54,PSALSG01[Dmnless],QV:BODC.55_y,PSALST01[Dmnless],QV:BODC.56,PSALST02[Dmnless],QV:BODC.57_y,PSSDBSTX[Dmnless],QV:BODC.58,PSSDCU01[Dmnless],QV:BODC.59_y,PSSDCU02[Dmnless],QV:BODC.60,SDCORGP1[umol/l],QV:BODC.61,SDNZAAD1[umol/l],QV:BODC.62,SDNZAATX[umol/l],QV:BODC.63_y,SDOXWITX[umol/l],QV:BODC.64,SDPHAAD1[umol/l],QV:BODC.65,SDPHAATX[umol/l],QV:BODC.66,SFEFICHL[nmol/l],QV:BODC.67,SFEFICSD[nmol/l],QV:BODC.68,SLCAAAD5[umol/l],QV:BODC.69,SLCAAADZ[umol/l],QV:BODC.70_y,silicate,QV:BODC.71,SLCAASD5[umol/l],QV:BODC.72,SLKGAATX[umol/kg],QV:BODC.73,SLSDAATX[umol/l],QV:BODC.74,TCO2CBSD[umol/l],QV:BODC.75,TCO2CBTX[umol/l],QV:BODC.76,TCO2KG01[umol/kg],QV:BODC.77,TCO2KG02[umol/kg],QV:BODC.78,TCO2MATX[umol/l],QV:BODC.79,TCO2MSSD[umol/kg],QV:BODC.80,TCO2MSXX[umol/kg],QV:BODC.81,TCO2SDK2[umol/kg],QV:BODC.82,TCO2SDKG[umol/kg],QV:BODC.83,temperature,QV:BODC.84,TEMPCU02[degC],QV:BODC.85,TEMPPR01[degC],QV:BODC.86,TEMPSD03[degC],QV:BODC.87,TEMPSD04[degC],QV:BODC.88_y,TEMPST01[degC],QV:BODC.89,TEMPST02[degC],QV:BODC.90,UWIRPP01[W/m^2],QV:BODC.91,nitrate,salinity,oxygen,id,source_name,hplc_present,chemtax_present,microscopy_present
AMT4,45.9673,-19.9705,1997-05-22 03:00:00,6.0,,,0.038299999999999994,,,,,,0.0089,,,,0.0637,,0.1778,,,,,,,,,,0.038799999999999994,,,,,,,,,,,,,,,,0.0787,,0.7,0.8,0.040600000000000004,,0.0058,,,,0.0,,0.0,,,0.1085,,,,0.4133,,,,0.0023,,,,,,0.8957999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053200000000000004,,,,,,,,,,,,,,,0.005900000000000001,,,,,,,,0.0169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032,AMT,1,0,1
AMT4,46.2537,-19.9828,1997-05-22 05:00:00,6.0,,,0.0221,,,,,,0.0043,,,,0.046799999999999994,,0.11259999999999999,,,,,,,,,,0.024399999999999998,,,,,,,,,,,,,,,,0.0446,,0.6,0.4,0.0176,,0.002,,,,0.0,,0.0,,,0.0678,,,,0.2186,,,,0.0017,,,,,,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0197,,,,,,,,,,,,,,,0.0033,,,,,,,,0.013800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033,AMT,1,0,1
AMT4,46.5626,-20.0175,1997-05-22 07:00:00,6.0,,,0.024399999999999998,,,,,,0.0058,,,,0.0546,,0.1035,,,,,,,,,,0.0185,,,,,,,,,,,,,,,,0.0475,,0.7,0.4,0.0281,,0.003,,,,0.0,,0.0,,,0.060399999999999995,,,,0.266,,,,0.0026,,,,,,0.4919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0193,,,,,,,,,,,,,,,0.004900000000000001,,,,,,,,0.0143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034,AMT,1,0,1
AMT4,46.8663,-20.0029,1997-05-22 09:00:00,6.0,,,0.024,,,,,,0.0068,,,,0.0635,,0.1192,,,,,,,,,,0.032799999999999996,,,,,,,,,,,,,,,,0.0507,,1.2,0.5,0.045899999999999996,,0.0099,,,,0.0,,0.0,,,0.0711,,,,0.29369999999999996,,,,0.0031,,,,,,0.5762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0518,,,,,,,,,,,,,,,0.007,,,,,,,,0.019100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035,AMT,1,0,1
AMT4,47.0055,-20.0048,1997-05-22 10:04:00,3.8,,,0.0,,,,,,0.011,,0.006,,0.056,,0.167,,,,,,,,,,0.057,,,,,,,,,,,,,,,,0.1,,1.07,,0.079,,0.006,,,,0.025,,,,,0.106,,,,0.264,,,,0.0,,,,,,0.672,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,0.056,0.091,,,0.0,,,,,,,,,0.0,,,0.016,,,,,,,,0.014,,,1502241.0,CTDP062,b,CTD,4522.5,-,3.8,502604.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.06, ,,N,,N,,N,,N,,N,,N,0.89, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.08, ,,N,,N,,N,,N,,N,,N,,N,,N,35.673, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.04, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,14.123, ,,N,,N,0.06,35.673,,1036,AMT,1,0,1
AMT4,47.0055,-20.0048,1997-05-22 10:04:00,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502241.0,CTDP062,b,CTD,4522.5,-,9.8,502605.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.08, ,,N,,N,,N,,N,,N,,N,1.05, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.08, ,,N,,N,,N,,N,,N,,N,,N,,N,35.67, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.04, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,14.126, ,,N,,N,0.08,35.67,,1037,AMT,1,0,1
AMT4,47.0055,-20.0048,1997-05-22 10:04:00,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502241.0,CTDP062,b,CTD,4522.5,-,16.4,502493.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.09, ,,N,,N,,N,,N,,N,,N,1.39, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.11, ,,N,,N,,N,,N,,N,,N,,N,,N,35.686, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.04, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,14.089, ,,N,,N,0.09,35.686,,1038,AMT,1,0,1
AMT4,47.0055,-20.0048,1997-05-22 10:04:00,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502241.0,CTDP062,b,CTD,4522.5,-,26.4,502606.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.13, ,,N,,N,,N,,N,,N,,N,2.73, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.21, ,,N,,N,,N,,N,,N,,N,,N,,N,35.709, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.17, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,13.758, ,,N,,N,0.13,35.709,,1039,AMT,1,0,1
AMT4,47.0055,-20.0048,1997-05-22 10:04:00,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502241.0,CTDP062,b,CTD,4522.5,-,41.9,502607.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.21, ,,N,,N,,N,,N,,N,,N,3.63, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.27, ,,N,,N,,N,,N,,N,,N,,N,,N,35.714, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.46, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,13.283, ,,N,,N,0.21,35.714,,1040,AMT,1,0,1
AMT4,47.0055,-20.0048,1997-05-22 10:04:00,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502241.0,CTDP062,b,CTD,4522.5,-,62.2,502608.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.23, ,,N,,N,,N,,N,,N,,N,5.66, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.3, ,,N,,N,,N,,N,,N,,N,,N,,N,35.701, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.25, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,12.95, ,,N,,N,0.23,35.701,,1041,AMT,1,0,1
AMT4,47.1172,-19.4142,1997-05-22 14:31:00,6.0,,,0.1258,,,,,,0.0212,,,,0.19490000000000002,,0.6115,,,,,,,,,,0.062,,,,,,,,,,,,,,,,0.2773,,1.6,2.8,0.2801,,0.0394,,,,0.0,,0.0,,,0.2784,,,,1.5562,,,,0.0156,,,,,,3.3056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18580000000000002,,,,,,,,,,,,,,,0.0081,,,,,,,,0.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,AMT,1,0,1
AMT4,47.1447,-19.2895,1997-05-22 15:00:00,6.0,,,0.0292,,,,,,0.0060999999999999995,,,,0.058,,0.1735,,,,,,,,,,0.0101,,,,,,,,,,,,,,,,0.0772,,1.7,0.8,0.062299999999999994,,0.0114,,,,0.0,,0.0,,,0.077,,,,0.4298,,,,0.0,,,,,,0.9235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,0.0021000000000000003,,,,,,,,0.0066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,AMT,1,0,1
AMT4,47.192,-19.0755,1997-05-22 16:00:00,6.0,,,0.0253,,,,,,0.0052,,,,0.0476,,0.144,,,,,,,,,,0.0127,,,,,,,,,,,,,,,,0.063,,1.5,0.7,0.0512,,0.024,,,,0.0,,0.0,,,0.0658,,,,0.37039999999999995,,,,0.0018,,,,,,0.7651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0573,,,,,,,,,,,,,,,0.0011,,,,,,,,0.0073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044,AMT,1,0,1
AMT4,47.2317,-18.857,1997-05-22 17:01:00,6.0,,,0.0436,,,,,,0.0094,,,,0.0721,,0.1951,,,,,,,,,,0.017,,,,,,,,,,,,,,,,0.093,,1.8,0.9,0.0987,,0.024300000000000002,,,,0.0,,0.0,,,0.0984,,,,0.5651,,,,0.0031,,,,,,1.0036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033600000000000005,,,,,,,,,,,,,,,0.0029,,,,,,,,0.0083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045,AMT,1,0,1
AMT4,47.3021,-18.4185,1997-05-22 18:48:00,6.0,,,0.0386,,,,,,0.0063,,,,0.06570000000000001,,0.1829,,,,,,,,,,0.0185,,,,,,,,,,,,,,,,0.0895,,1.9,0.9,0.0635,,0.0107,,,,0.0,,0.0,,,0.0902,,,,0.4925,,,,0.0018,,,,,,1.0049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0299,,,,,,,,,,,,,,,0.003,,,,,,,,0.0073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046,AMT,1,0,1
AMT4,47.3996,-17.8613,1997-05-22 21:00:00,6.0,,,0.0288,,,,,,0.0116,,,,0.0424,,0.1665,,,,,,,,,,0.013,,,,,,,,,,,,,,,,0.06720000000000001,,1.5,0.6,0.0706,,0.0066,,,,0.0,,0.0,,,0.0856,,,,0.4107,,,,0.0016,,,,,,0.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0829,,,,,,,,,,,,,,,0.0043,,,,,,,,0.052399999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047,AMT,1,0,1
AMT4,47.4964,-17.3168,1997-05-22 23:05:00,6.0,,,0.0125,,,,,,0.0052,,,,0.020399999999999998,,0.0834,,,,,,,,,,0.0165,,,,,,,,,,,,,,,,0.0285,,1.0,0.4,0.0223,,0.0026,,,,0.0,,0.0,,,0.029,,,,0.16290000000000002,,,,0.0029,,,,,,0.44139999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0583,,,,,,,,,,,,,,,0.0037,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048,AMT,1,0,1
AMT4,47.5782,-16.7816,1997-05-23 01:00:00,6.0,,,0.0368,,,,,,0.0167,,,,0.06559999999999999,,0.2595,,,,,,,,,,0.0144,,,,,,,,,,,,,,,,0.09509999999999999,,1.1,0.7,0.1012,,0.0076,,,,0.0,,0.0,,,0.1278,,,,0.5398,,,,0.0033,,,,,,0.8326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19540000000000002,,,,,,,,,,,,,,,0.0088,,,,,,,,0.0846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049,AMT,1,0,1
AMT4,47.6652,-16.2184,1997-05-23 03:00:00,6.0,,,0.0469,,,,,,0.018,,,,0.061,,0.2409,,,,,,,,,,0.0361,,,,,,,,,,,,,,,,0.0932,,1.2,1.0,0.1113,,0.0099,,,,0.0,,0.0,,,0.1025,,,,0.6227999999999999,,,,0.0085,,,,,,1.1529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,,,,,,,,,,,,,,,0.0101,,,,,,,,0.0555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,AMT,1,0,1
AMT4,47.7666,-15.6545,1997-05-23 05:00:00,6.0,,,0.0845,,,,,,0.030199999999999998,,,,0.26580000000000004,,0.48710000000000003,,,,,,,,,,0.045700000000000005,,,,,,,,,,,,,,,,0.2023,,2.1,1.9,0.1805,,0.0256,,,,0.0,,0.0,,,0.2783,,,,1.0274,,,,0.0,,,,,,2.1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1354,,,,,,,,,,,,,,,0.0112,,,,,,,,0.0095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051,AMT,1,0,1
AMT4,47.8772,-15.0855,1997-05-23 07:00:00,6.0,,,0.0843,,,,,,0.022699999999999998,,,,0.16169999999999998,,0.33039999999999997,,,,,,,,,,0.0141,,,,,,,,,,,,,,,,0.16469999999999999,,1.7,1.6,0.1672,,0.0353,,,,0.0,,0.0,,,0.13440000000000002,,,,1.092,,,,0.0040999999999999995,,,,,,1.9344000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499,,,,,,,,,,,,,,,0.0058,,,,,,,,0.004200000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052,AMT,1,0,1
